candidate_id,cohort,detector_id,energy_loss,event,hit_index,momentum_gev,pdg_id,sbt_qualifying,time_ns,track_id,x_cm,y_cm,z_cm
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0003026018966920674,0,311,0.011993445525061172,22,False,112.12056732177734,-2,-153.38453674316406,31.45248794555664,6531.57763671875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,2.558900007443299e-07,0,312,1.6173574026432174e-05,11,False,113.6077880859375,-2,-152.02032470703125,30.531051635742188,6553.65478515625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0016587270656600595,0,313,0.002108694178985194,11,False,113.6077880859375,-2,-151.8683319091797,30.444171905517578,6553.78076171875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.010031861253082752,0,314,0.010530468786290468,11,False,113.55928039550781,-2,-152.47169494628906,31.954532623291016,6554.81298828125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.0018292629392817616,0,315,0.002283791859592717,11,False,111.58451080322266,-2,-155.499755859375,32.4326171875,6493.640625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.00044497763155959547,0,316,0.00418175369172974,22,False,111.31982421875,-2,-155.4824981689453,32.55805969238281,6490.1435546875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.0037367758341133595,0,317,0.004216926874134977,11,False,111.62897491455078,-2,-155.66921997070312,32.841732025146484,6495.37646484375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.007981337606906891,0,318,0.008476948074324515,11,False,110.93761444091797,-2,-155.5962371826172,32.55022048950195,6475.859375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0036554383113980293,0,319,0.004134982552559664,-11,False,112.12185668945312,-2,-152.97988891601562,31.385459899902344,6510.369140625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0005109988851472735,0,320,0.0005109989137477634,22,False,112.21397399902344,-2,-152.43756103515625,31.202329635620117,6511.23876953125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0005109988851472735,0,321,0.0005109989137477634,22,False,112.21397399902344,-2,-152.43756103515625,31.202329635620117,6511.23876953125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.01489423681050539,0,322,0.015396758752804733,11,False,112.12150573730469,-2,-154.32911682128906,32.37996292114258,6513.2177734375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.001919154659844935,0,323,0.0023758211634568424,11,False,110.50669860839844,-2,-156.5758514404297,31.02427101135254,6461.396484375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.0025926311500370502,0,324,0.0030612740545331125,11,False,110.15799713134766,-2,-156.99375915527344,30.96772003173828,6451.23193359375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,8.886348723535775e-08,0,325,0.00140928168606559,1000060120,False,112.35726928710938,-2,-155.80711364746094,30.87125587463379,6516.6708984375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.03744218125939369,0,326,0.039237498756000556,-11,False,112.35726928710938,-2,-156.6634979248047,29.935571670532227,6527.06689453125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0005109988851472735,0,327,0.0005109989224440981,22,False,113.17999267578125,-2,-157.51988220214844,28.999889373779297,6537.462890625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0005109988851472735,0,328,0.0005109989224440981,22,False,113.17999267578125,-2,-157.51988220214844,28.999889373779297,6537.462890625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0012876455439254642,0,329,0.0017245295423403647,11,False,112.68094635009766,-2,-156.37818908691406,31.45555305480957,6526.4130859375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.054905783385038376,0,330,0.05986677856584581,11,False,112.35726928710938,-2,-157.7915802001953,31.892723083496094,6533.640625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.002725389553233981,0,331,0.0031957927278229953,11,False,112.7392349243164,-2,-156.88583374023438,30.650211334228516,6528.5830078125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0017267887014895678,0,332,0.002178663287834842,11,False,112.54988861083984,-2,-156.37277221679688,30.408615112304688,6522.61767578125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.0010495143942534924,0,333,0.0014744768210011607,11,False,109.72822570800781,-2,-157.1801300048828,30.97089385986328,6437.91162109375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.0010159501107409596,0,334,0.0014389071150651554,11,False,109.44540405273438,-2,-156.9437255859375,30.929378509521484,6429.43408203125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223722,0.001407320611178875,0,335,0.0018490078002388016,11,False,109.21357727050781,-2,-156.69891357421875,30.977346420288086,6422.560546875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223722,0.004821290262043476,0,336,0.005307747866386206,11,False,108.14138793945312,-2,-155.4569091796875,31.343847274780273,6391.4462890625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223722,0.001220686244778335,0,337,0.0016545735088211609,11,False,107.6848373413086,-2,-155.4864501953125,30.617618560791016,6376.7275390625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223722,0.0012757437070831656,0,338,0.0017121124371963104,11,False,107.59184265136719,-2,-155.258056640625,30.57903289794922,6373.88671875
